id_cliente,evasao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_como_cliente,total_produtos,meses_inativos_12m,contatos_12m,limite_credito,saldo_rotativo,credito_disponivel_medio,variacao_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,variacao_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,taxa_inatividade_12m,freq_transacoes_12m,ticket_medio_transacoes,ticket_medio_produto,nivel_endividamento,faixa_utilizacao_limite,mudanca_padrao_uso,score_risco_evasao,categoria_risco
710310108,Ativo,46,F,1,Doutorado,Casado(a),Baixíssima,Blue,29,3,3,2,2406.0,1705,701.0,0.624,4665,89,0.816,0.709,0.25,7.416666666666667,52.41573033707865,1555.0,0.7086450540315877,Alta,Queda,1.8044368e-05,Baixíssimo risco
715814433,Ativo,44,M,4,Sem informação,Solteiro(a),Alta,Blue,36,6,2,3,5877.0,1160,4717.0,0.446,3565,83,0.729,0.197,0.16666666666666666,6.916666666666667,42.95180722891566,594.1666666666666,0.19737961545005955,Baixo,Forte Queda,9.1656155e-05,Baixíssimo risco
717252483,Saiu,57,F,2,Pós-Graduação,Casado(a),Baixíssima,Blue,41,3,3,3,2796.0,0,2796.0,0.729,2196,35,0.75,0.0,0.25,2.9166666666666665,62.74285714285714,732.0,0.0,Baixíssimo,Forte Queda,0.9913326,Saiu
770874483,Ativo,54,F,1,Mestrado,Casado(a),Sem Informação,Blue,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441,0.08333333333333333,6.166666666666667,58.13513513513514,1075.5,0.4405424200278164,Médio,Forte Queda,4.6917205e-05,Baixíssimo risco
719742108,Saiu,38,F,1,Ensino Médio,Solteiro(a),Baixíssima,Blue,26,5,2,4,3554.0,0,3554.0,0.782,2372,44,0.63,0.0,0.16666666666666666,3.6666666666666665,53.90909090909091,474.4,0.0,Baixíssimo,Forte Queda,0.9915564,Saiu
711064008,Ativo,48,F,2,Sem informação,Solteiro(a),Baixíssima,Blue,36,4,3,2,9505.0,2390,7115.0,0.727,3616,68,0.619,0.251,0.25,5.666666666666667,53.1764705882353,904.0,0.25144660704892163,Baixo,Forte Queda,0.007656729,Baixíssimo risco
717208833,Saiu,34,F,3,Ensino Médio,Solteiro(a),Baixíssima,Blue,21,2,2,2,1576.0,0,1576.0,0.789,2703,56,1.0,0.0,0.16666666666666666,4.666666666666667,48.267857142857146,1351.5,0.0,Baixíssimo,Estável,0.9762882,Saiu
709022883,Ativo,44,F,4,Graduação,Casado(a),Baixíssima,Blue,36,6,3,2,1438.3,0,1438.3,0.651,4257,89,0.648,0.0,0.25,7.416666666666667,47.831460674157306,709.5,0.0,Baixíssimo,Forte Queda,0.00030301153,Baixíssimo risco
713653983,Ativo,39,M,3,Sem Escolaridade,Solteiro(a),Média,Blue,26,4,2,1,2973.0,1136,1837.0,0.729,4342,87,0.776,0.382,0.16666666666666666,7.25,49.9080459770115,1085.5,0.38210561722166164,Médio,Forte Queda,2.2162118e-05,Baixíssimo risco
713463708,Saiu,40,F,4,Pós-Graduação,Solteiro(a),Baixíssima,Blue,25,4,2,3,1438.3,0,1438.3,0.628,2493,42,0.5,0.0,0.16666666666666666,3.5,59.357142857142854,623.25,0.0,Baixíssimo,Forte Queda,0.9993259,Saiu
789143283,Ativo,41,F,1,Sem Escolaridade,Solteiro(a),Sem Informação,Blue,30,4,2,3,5647.0,1175,4472.0,0.802,4868,76,0.81,0.208,0.16666666666666666,6.333333333333333,64.05263157894737,1217.0,0.20807508411545952,Baixo,Queda,7.1482726e-05,Baixíssimo risco
778550583,Ativo,43,F,1,Ensino Médio,Sem Informação,Baixa,Blue,35,6,3,2,1766.0,0,1766.0,0.779,4808,87,0.673,0.0,0.25,7.25,55.264367816091955,801.3333333333334,0.0,Baixíssimo,Forte Queda,0.00017236517,Baixíssimo risco
711181608,Ativo,50,F,2,Pós-Graduação,Sem Informação,Baixíssima,Blue,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,0.16666666666666666,5.666666666666667,60.720588235294116,1376.3333333333333,0.0,Baixíssimo,Forte Queda,0.0010552191,Baixíssimo risco
711790308,Saiu,54,F,0,Ensino Médio,Sem Informação,Baixíssima,Blue,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284,0.25,4.083333333333333,51.795918367346935,634.5,0.28430049482681063,Baixo,Forte Queda,0.9715037,Saiu
779791908,Ativo,47,F,4,Mestrado,Solteiro(a),Baixa,Blue,36,6,3,3,2896.0,0,2896.0,0.961,4970,85,0.889,0.0,0.25,7.083333333333333,58.470588235294116,828.3333333333334,0.0,Baixíssimo,Queda,0.0008895463,Baixíssimo risco
789515283,Ativo,51,M,3,Pós-Graduação,Casado(a),Média,Blue,43,6,1,3,2157.0,1494,663.0,0.765,4784,69,0.605,0.693,0.08333333333333333,5.75,69.33333333333333,797.3333333333334,0.6926286509040334,Alta,Forte Queda,1.9996927e-05,Baixíssimo risco
712046808,Saiu,49,F,3,Doutorado,Divorciado(a),Sem Informação,Blue,42,1,3,3,3802.0,1558,2244.0,0.489,2003,43,0.593,0.41,0.25,3.5833333333333335,46.58139534883721,2003.0,0.40978432403997894,Médio,Forte Queda,0.9978143,Saiu
712169883,Ativo,43,M,1,Graduação,Casado(a),Média,Blue,36,3,3,2,13840.0,1079,12761.0,0.947,4190,74,0.805,0.078,0.25,6.166666666666667,56.62162162162162,1396.6666666666667,0.07796242774566474,Baixíssimo,Queda,0.0012859243,Baixíssimo risco
712637283,Ativo,36,F,2,Sem informação,Sem Informação,Baixíssima,Blue,28,6,1,2,2169.0,1602,567.0,0.668,5182,78,0.814,0.739,0.08333333333333333,6.5,66.43589743589743,863.6666666666666,0.7385892116182573,Alta,Queda,2.6895279e-05,Baixíssimo risco
715555833,Ativo,47,F,3,Sem informação,Solteiro(a),Baixíssima,Blue,34,6,3,0,4862.0,0,4862.0,0.695,4167,86,0.593,0.0,0.25,7.166666666666667,48.45348837209303,694.5,0.0,Baixíssimo,Forte Queda,0.00018273284,Baixíssimo risco
708712833,Ativo,45,F,5,Pós-Graduação,Casado(a),Baixíssima,Blue,36,4,1,2,2289.0,1037,1252.0,0.504,4483,72,0.5,0.453,0.08333333333333333,6.0,62.263888888888886,1120.75,0.45303626037570993,Médio,Forte Queda,7.292329e-05,Baixíssimo risco
717841683,Ativo,49,M,3,Sem informação,Casado(a),Média,Blue,36,6,1,3,22651.0,1085,21566.0,0.81,3915,72,0.674,0.048,0.08333333333333333,6.0,54.375,652.5,0.04790075493355702,Baixíssimo,Forte Queda,1.390977e-05,Baixíssimo risco
708689958,Ativo,48,F,4,Sem informação,Sem Informação,Baixíssima,Blue,36,4,3,2,2406.0,1744,662.0,0.694,4748,88,0.692,0.725,0.25,7.333333333333333,53.95454545454545,1187.0,0.7248545303408146,Alta,Forte Queda,1.647387e-05,Baixíssimo risco
708888633,Saiu,52,M,3,Doutorado,Casado(a),Alta,Blue,36,2,3,3,3022.0,895,2127.0,0.95,2724,38,0.9,0.296,0.25,3.1666666666666665,71.6842105263158,1362.0,0.29616148246194574,Baixo,Queda,0.9901204,Saiu
721012983,Ativo,46,M,3,Doutorado,Casado(a),Alta,Blue,38,6,1,2,12935.0,1417,11518.0,0.738,3528,61,0.743,0.11,0.08333333333333333,5.083333333333333,57.83606557377049,588.0,0.10954773869346733,Baixo,Forte Queda,3.2135682e-05,Baixíssimo risco
812406183,Saiu,45,F,4,Sem informação,Solteiro(a),Baixíssima,Blue,40,5,4,3,1438.3,0,1438.3,0.605,2207,41,0.64,0.0,0.3333333333333333,3.4166666666666665,53.829268292682926,441.4,0.0,Baixíssimo,Forte Queda,0.9975598,Saiu
714595983,Saiu,49,F,1,Sem Escolaridade,Casado(a),Baixa,Blue,41,4,3,3,1438.3,522,916.3,0.383,2030,37,0.37,0.363,0.25,3.0833333333333335,54.86486486486486,507.5,0.36292845720642425,Médio,Forte Queda,0.9879248,Saiu
715725858,Ativo,43,F,3,Mestrado,Solteiro(a),Baixíssima,Blue,26,6,2,2,2256.0,1346,910.0,0.911,4893,76,0.81,0.597,0.16666666666666666,6.333333333333333,64.38157894736842,815.5,0.5966312056737588,Médio,Queda,3.1710668e-05,Baixíssimo risco
720270633,Saiu,40,F,3,Pós-Graduação,Solteiro(a),Baixíssima,Blue,36,5,3,1,1516.0,0,1516.0,0.737,2709,54,0.385,0.0,0.25,4.5,50.166666666666664,541.8,0.0,Baixíssimo,Forte Queda,0.99152595,Saiu
720269283,Ativo,48,F,3,Sem informação,Sem Informação,Baixa,Blue,33,3,2,2,2485.0,1651,834.0,1.1,4351,86,0.83,0.664,0.16666666666666666,7.166666666666667,50.593023255813954,1450.3333333333333,0.6643863179074446,Alta,Queda,1.8834098e-05,Baixíssimo risco
710142258,Ativo,53,F,2,Sem informação,Solteiro(a),Baixíssima,Blue,36,5,2,2,1820.0,909,911.0,0.737,4665,67,0.763,0.499,0.16666666666666666,5.583333333333333,69.6268656716418,933.0,0.49945054945054945,Médio,Forte Queda,0.00024564358,Baixíssimo risco
708525108,Ativo,54,F,2,Pós-Graduação,Casado(a),Sem Informação,Blue,47,4,3,3,2156.0,1134,1022.0,0.669,4120,77,0.711,0.526,0.25,6.416666666666667,53.506493506493506,1030.0,0.525974025974026,Médio,Forte Queda,4.389716e-05,Baixíssimo risco
709621008,Ativo,48,M,5,Mestrado,Solteiro(a),Média,Blue,30,6,3,2,5826.0,1482,4344.0,0.729,4135,76,0.767,0.254,0.25,6.333333333333333,54.4078947368421,689.1666666666666,0.25437693099897013,Baixo,Forte Queda,2.611171e-05,Baixíssimo risco
717181833,Ativo,39,F,1,Pós-Graduação,Solteiro(a),Baixíssima,Silver,30,5,2,2,10190.0,891,9299.0,0.678,3768,59,0.967,0.087,0.16666666666666666,4.916666666666667,63.86440677966102,753.6,0.0874386653581943,Baixíssimo,Queda,0.00041138116,Baixíssimo risco
711288558,Ativo,45,F,3,Pós-Graduação,Solteiro(a),Baixíssima,Blue,28,5,2,2,2035.0,1174,861.0,0.876,4670,77,0.638,0.577,0.16666666666666666,6.416666666666667,60.64935064935065,934.0,0.576904176904177,Médio,Forte Queda,2.1154121e-05,Baixíssimo risco
718653333,Saiu,45,F,2,Graduação,Solteiro(a),Baixíssima,Blue,33,1,3,3,1833.0,0,1833.0,0.549,2037,31,0.292,0.0,0.25,2.5833333333333335,65.70967741935483,2037.0,0.0,Baixíssimo,Forte Queda,0.99995303,Saiu
766628733,Ativo,56,M,3,Sem Escolaridade,Solteiro(a),Média,Blue,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0,0.25,6.166666666666667,67.0945945945946,1655.0,0.0,Baixíssimo,Queda,0.005523775,Baixíssimo risco
711724083,Saiu,27,F,0,Sem informação,Solteiro(a),Baixíssima,Blue,16,6,1,3,1835.0,1647,188.0,0.513,1903,44,0.63,0.898,0.08333333333333333,3.6666666666666665,43.25,317.1666666666667,0.8975476839237058,Altíssimo,Forte Queda,0.043092195,Saiu
719690733,Ativo,47,F,4,Ensino Médio,Casado(a),Baixíssima,Blue,40,4,2,2,4490.0,1989,2501.0,0.604,4346,70,0.795,0.443,0.16666666666666666,5.833333333333333,62.08571428571429,1086.5,0.44298440979955456,Médio,Forte Queda,0.00037696172,Baixíssimo risco
770783508,Ativo,48,M,3,Pós-Graduação,Divorciado(a),Média,Blue,34,6,3,2,11062.0,0,11062.0,0.761,4084,72,0.8,0.0,0.25,6.0,56.72222222222222,680.6666666666666,0.0,Baixíssimo,Queda,6.505484e-05,Baixíssimo risco
713422083,Saiu,30,F,0,Pós-Graduação,Solteiro(a),Baixíssima,Blue,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0,0.25,4.916666666666667,43.389830508474574,512.0,0.0,Baixíssimo,Forte Queda,0.9538105,Saiu
718026858,Ativo,52,F,2,Graduação,Solteiro(a),Baixíssima,Blue,36,3,2,2,2370.0,1490,880.0,0.63,4751,80,0.86,0.629,0.16666666666666666,6.666666666666667,59.3875,1583.6666666666667,0.6286919831223629,Alta,Queda,1.3237612e-05,Baixíssimo risco
716028108,Ativo,35,F,2,Graduação,Solteiro(a),Baixíssima,Blue,18,6,2,0,2658.0,0,2658.0,0.891,4667,83,0.93,0.0,0.16666666666666666,6.916666666666667,56.2289156626506,777.8333333333334,0.0,Baixíssimo,Queda,0.00032644792,Baixíssimo risco
712222758,Saiu,38,F,3,Pós-Graduação,Casado(a),Baixíssima,Blue,36,3,2,3,2300.0,0,2300.0,0.703,2500,47,0.119,0.0,0.16666666666666666,3.9166666666666665,53.191489361702125,833.3333333333334,0.0,Baixíssimo,Forte Queda,0.9954189,Saiu
718436133,Ativo,44,F,2,Pós-Graduação,Solteiro(a),Baixíssima,Blue,36,5,2,3,2368.0,1244,1124.0,0.935,4289,71,0.868,0.525,0.16666666666666666,5.916666666666667,60.40845070422535,857.8,0.5253378378378378,Médio,Queda,0.00010745977,Baixíssimo risco
719313633,Ativo,53,F,0,Ensino Médio,Casado(a),Baixa,Blue,36,6,2,3,2883.0,1936,947.0,0.861,4244,53,0.656,0.672,0.16666666666666666,4.416666666666667,80.0754716981132,707.3333333333334,0.6715227193895248,Alta,Forte Queda,0.00314878,Baixíssimo risco
814586958,Ativo,43,F,2,Graduação,Divorciado(a),Sem Informação,Blue,38,4,3,2,3264.0,2042,1222.0,0.752,4624,75,0.705,0.626,0.25,6.25,61.653333333333336,1156.0,0.6256127450980392,Alta,Forte Queda,0.0001105923,Baixíssimo risco
804344733,Ativo,46,F,3,Sem informação,Solteiro(a),Baixíssima,Blue,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473,0.16666666666666666,7.416666666666667,48.348314606741575,1434.3333333333333,0.472896231285493,Médio,Forte Queda,3.3909662e-05,Baixíssimo risco
717166383,Ativo,40,F,4,Sem informação,Casado(a),Baixa,Blue,30,5,2,2,2166.0,1465,701.0,0.857,5097,82,0.673,0.676,0.16666666666666666,6.833333333333333,62.15853658536585,1019.4,0.6763619575253924,Alta,Forte Queda,1.46427055e-05,Baixíssimo risco
713060283,Ativo,43,F,5,Pós-Graduação,Casado(a),Baixa,Blue,34,5,1,3,7135.0,1164,5971.0,1.127,3746,81,1.189,0.163,0.08333333333333333,6.75,46.24691358024691,749.2,0.16313945339873862,Baixo,Estável,1.4004966e-05,Baixíssimo risco
713070033,Ativo,56,F,2,Pós-Graduação,Solteiro(a),Baixíssima,Blue,43,5,3,2,1438.3,787,651.3,0.737,4830,79,0.756,0.547,0.25,6.583333333333333,61.139240506329116,966.0,0.5471737467843982,Médio,Forte Queda,3.579385e-05,Baixíssimo risco
793625583,Ativo,48,F,3,Ensino Médio,Solteiro(a),Baixa,Blue,42,6,1,1,3743.0,2090,1653.0,0.969,4674,67,0.718,0.558,0.08333333333333333,5.583333333333333,69.76119402985074,779.0,0.5583756345177665,Médio,Forte Queda,0.00020316432,Baixíssimo risco
713918358,Ativo,31,F,0,Sem Escolaridade,Divorciado(a),Sem Informação,Blue,36,6,3,1,5190.0,1682,3508.0,0.888,4900,81,0.8,0.324,0.25,6.75,60.49382716049383,816.6666666666666,0.3240847784200385,Médio,Queda,7.1877876e-05,Baixíssimo risco
714308283,Ativo,41,M,2,Doutorado,Casado(a),Baixa,Blue,32,5,3,3,6059.0,1171,4888.0,0.678,4119,70,0.667,0.193,0.25,5.833333333333333,58.84285714285714,823.8,0.19326621554711998,Baixo,Forte Queda,4.316646e-05,Baixíssimo risco
714086133,Ativo,47,F,4,Sem Escolaridade,Solteiro(a),Baixíssima,Blue,36,4,2,3,2577.0,1450,1127.0,0.747,4576,83,0.766,0.563,0.16666666666666666,6.916666666666667,55.13253012048193,1144.0,0.5626697710516104,Médio,Forte Queda,7.652638e-05,Baixíssimo risco
718872858,Ativo,43,F,2,Ensino Médio,Casado(a),Baixíssima,Blue,36,5,1,3,3761.0,2121,1640.0,0.694,4476,79,0.927,0.564,0.08333333333333333,6.583333333333333,56.65822784810127,895.2,0.5639457591066206,Médio,Queda,5.5387423e-05,Baixíssimo risco
718148358,Saiu,50,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,36,2,3,3,1572.0,0,1572.0,0.74,2447,41,0.577,0.0,0.25,3.4166666666666665,59.68292682926829,1223.5,0.0,Baixíssimo,Forte Queda,0.9999387,Saiu
709665783,Ativo,39,F,1,Sem informação,Casado(a),Baixa,Blue,36,3,1,1,1637.0,0,1637.0,0.889,4800,70,0.795,0.0,0.08333333333333333,5.833333333333333,68.57142857142857,1600.0,0.0,Baixíssimo,Forte Queda,0.00093182543,Baixíssimo risco
708483708,Ativo,51,M,2,Sem informação,Casado(a),Altissima,Blue,36,5,3,2,28600.0,0,28600.0,0.506,4336,66,0.61,0.0,0.25,5.5,65.6969696969697,867.2,0.0,Baixíssimo,Forte Queda,0.001571758,Baixíssimo risco
715347783,Ativo,40,M,4,Ensino Médio,Casado(a),Baixíssima,Blue,35,3,3,1,4402.0,1524,2878.0,0.628,3063,57,0.9,0.346,0.25,4.75,53.73684210526316,1021.0,0.3462062698773285,Médio,Queda,0.0046698367,Baixíssimo risco
709054083,Ativo,50,F,1,Pós-Graduação,Sem Informação,Baixíssima,Blue,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721,0.08333333333333333,6.583333333333333,60.962025316455694,802.6666666666666,0.7205882352941176,Alta,Queda,1.3468248e-05,Baixíssimo risco
807915408,Ativo,41,F,2,Graduação,Casado(a),Baixa,Blue,36,6,2,3,6602.0,0,6602.0,0.743,4479,82,0.822,0.0,0.16666666666666666,6.833333333333333,54.6219512195122,746.5,0.0,Baixíssimo,Queda,0.00010725175,Baixíssimo risco
794507133,Saiu,37,F,2,Doutorado,Solteiro(a),Baixa,Blue,18,4,1,3,1900.0,0,1900.0,0.776,2880,46,0.353,0.0,0.08333333333333333,3.8333333333333335,62.608695652173914,720.0,0.0,Baixíssimo,Forte Queda,0.9387293,Saiu
712569408,Ativo,56,F,4,Doutorado,Solteiro(a),Baixa,Blue,44,4,2,3,3455.0,1385,2070.0,0.773,4925,82,0.745,0.401,0.16666666666666666,6.833333333333333,60.0609756097561,1231.25,0.40086830680173663,Médio,Forte Queda,8.948807e-05,Baixíssimo risco
788805108,Ativo,47,M,3,Ensino Médio,Solteiro(a),Média,Blue,30,5,3,3,18123.0,1775,16348.0,0.593,4259,80,0.86,0.098,0.25,6.666666666666667,53.2375,851.8,0.09794184185841197,Baixíssimo,Queda,0.00012339257,Baixíssimo risco
710150208,Ativo,44,F,4,Mestrado,Divorciado(a),Baixíssima,Blue,26,4,1,3,2295.0,1250,1045.0,0.912,3834,69,0.643,0.545,0.08333333333333333,5.75,55.56521739130435,958.5,0.5446623093681917,Médio,Forte Queda,6.0542996e-05,Baixíssimo risco
711825558,Ativo,38,M,3,Pós-Graduação,Casado(a),Alta,Blue,19,5,2,2,1518.0,1115,403.0,0.705,3595,65,0.857,0.735,0.16666666666666666,5.416666666666667,55.30769230769231,719.0,0.7345191040843215,Alta,Queda,0.0001574064,Baixíssimo risco
712891833,Ativo,45,F,2,Pós-Graduação,Sem Informação,Baixíssima,Blue,36,3,1,1,2723.0,1902,821.0,0.723,3875,84,0.75,0.698,0.08333333333333333,7.0,46.13095238095238,1291.6666666666667,0.6984943077488065,Alta,Forte Queda,6.562167e-06,Baixíssimo risco
719680908,Ativo,47,F,0,Graduação,Casado(a),Baixíssima,Blue,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389,0.08333333333333333,7.0,58.07142857142857,1626.0,0.38907657657657657,Médio,Queda,0.00011769386,Baixíssimo risco
801053208,Ativo,39,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,33,3,3,1,1968.0,1270,698.0,0.975,4199,84,0.826,0.645,0.25,7.0,49.98809523809524,1399.6666666666667,0.6453252032520326,Alta,Queda,5.254468e-05,Baixíssimo risco
758642733,Ativo,48,F,1,Pós-Graduação,Solteiro(a),Baixíssima,Blue,41,5,1,1,1860.0,1054,806.0,0.963,5163,73,0.973,0.567,0.08333333333333333,6.083333333333333,70.72602739726027,1032.6,0.5666666666666667,Médio,Queda,0.00011228698,Baixíssimo risco
771201408,Ativo,53,F,3,Pós-Graduação,Divorciado(a),Baixíssima,Blue,40,3,2,3,2684.0,2126,558.0,0.69,5299,75,0.875,0.792,0.16666666666666666,6.25,70.65333333333334,1766.3333333333333,0.7921013412816692,Alta,Queda,0.00051473133,Baixíssimo risco
789523683,Ativo,51,F,2,Pós-Graduação,Solteiro(a),Baixa,Blue,43,3,1,3,2180.0,1865,315.0,0.748,4348,77,0.51,0.856,0.08333333333333333,6.416666666666667,56.467532467532465,1449.3333333333333,0.8555045871559633,Altíssimo,Forte Queda,0.00018090628,Baixíssimo risco
767266758,Saiu,41,F,2,Ensino Médio,Solteiro(a),Baixíssima,Blue,34,1,3,4,1661.0,0,1661.0,0.786,2473,49,0.75,0.0,0.25,4.083333333333333,50.46938775510204,2473.0,0.0,Baixíssimo,Forte Queda,0.9998282,Saiu
713732883,Ativo,38,F,0,Sem Escolaridade,Solteiro(a),Baixíssima,Blue,36,4,1,2,1679.0,0,1679.0,0.658,4771,81,0.761,0.0,0.08333333333333333,6.75,58.901234567901234,1192.75,0.0,Baixíssimo,Forte Queda,7.5881384e-05,Baixíssimo risco
720739083,Saiu,36,F,2,Mestrado,Casado(a),Baixíssima,Blue,25,5,2,3,1691.0,0,1691.0,0.865,2716,63,0.703,0.0,0.16666666666666666,5.25,43.111111111111114,543.2,0.0,Baixíssimo,Forte Queda,0.9362544,Saiu
718010133,Ativo,46,F,2,Mestrado,Solteiro(a),Baixíssima,Blue,35,4,2,3,2888.0,1641,1247.0,0.976,3703,61,1.179,0.568,0.16666666666666666,5.083333333333333,60.704918032786885,925.75,0.568213296398892,Médio,Estável,0.00025809792,Baixíssimo risco
771518658,Ativo,58,F,1,Ensino Médio,Casado(a),Baixa,Blue,46,5,3,1,1871.0,1339,532.0,0.79,4553,90,0.731,0.716,0.25,7.5,50.58888888888889,910.6,0.7156600748262961,Alta,Forte Queda,2.4667233e-05,Baixíssimo risco
710508858,Ativo,44,F,2,Ensino Médio,Sem Informação,Baixíssima,Blue,34,5,1,3,3226.0,2517,709.0,0.818,4317,81,0.884,0.78,0.08333333333333333,6.75,53.2962962962963,863.4,0.7802231866088035,Alta,Queda,4.856115e-05,Baixíssimo risco
772590408,Ativo,41,M,5,Sem informação,Casado(a),Alta,Blue,31,3,3,1,12114.0,1379,10735.0,0.676,3964,90,0.837,0.114,0.25,7.5,44.044444444444444,1321.3333333333333,0.113835231963018,Baixo,Queda,1.8641485e-05,Baixíssimo risco
719334408,Ativo,42,F,3,Mestrado,Casado(a),Baixíssima,Blue,36,6,3,1,4959.0,1483,3476.0,0.902,4286,71,0.614,0.299,0.25,5.916666666666667,60.36619718309859,714.3333333333334,0.299052228271829,Baixo,Forte Queda,8.834714e-05,Baixíssimo risco
717500133,Ativo,42,M,4,Sem Escolaridade,Solteiro(a),Alta,Blue,36,3,2,3,10374.0,599,9775.0,0.635,4240,63,0.853,0.058,0.16666666666666666,5.25,67.3015873015873,1413.3333333333333,0.057740505108926164,Baixíssimo,Queda,0.00032006993,Baixíssimo risco
720988083,Ativo,45,F,1,Sem Escolaridade,Casado(a),Baixíssima,Blue,35,3,3,2,1438.3,1080,358.3,0.802,4425,79,0.717,0.751,0.25,6.583333333333333,56.0126582278481,1475.0,0.7508864631857054,Alta,Forte Queda,5.458501e-05,Baixíssimo risco
713594883,Saiu,44,F,2,Sem Escolaridade,Solteiro(a),Sem Informação,Blue,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571,0.25,3.5833333333333335,55.348837209302324,476.0,0.5713324360699865,Médio,Queda,0.9762857,Saiu
719848908,Ativo,41,F,3,Pós-Graduação,Casado(a),Sem Informação,Blue,33,3,3,3,2542.0,0,2542.0,0.587,4087,73,0.78,0.0,0.25,6.083333333333333,55.986301369863014,1362.3333333333333,0.0,Baixíssimo,Forte Queda,0.00046534324,Baixíssimo risco
714962658,Saiu,35,M,2,Sem informação,Solteiro(a),Baixíssima,Blue,36,5,3,3,1931.0,0,1931.0,0.862,2482,40,0.6,0.0,0.25,3.3333333333333335,62.05,496.4,0.0,Baixíssimo,Forte Queda,0.9987109,Saiu
717429258,Saiu,48,F,3,Doutorado,Solteiro(a),Baixíssima,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450,45,0.406,0.304,0.25,3.75,54.44444444444444,816.6666666666666,0.30413625304136255,Médio,Forte Queda,0.99897754,Saiu
717022533,Ativo,43,F,2,Mestrado,Solteiro(a),Baixa,Blue,36,4,1,3,2283.0,0,2283.0,0.899,4088,66,0.886,0.0,0.08333333333333333,5.5,61.93939393939394,1022.0,0.0,Baixíssimo,Queda,0.00036459562,Baixíssimo risco
710853033,Ativo,36,F,1,Doutorado,Sem Informação,Baixíssima,Blue,36,3,2,2,4943.0,1204,3739.0,0.417,4024,82,0.783,0.244,0.16666666666666666,6.833333333333333,49.073170731707314,1341.3333333333333,0.2435767752377099,Baixo,Forte Queda,0.000107880514,Baixíssimo risco
709548783,Saiu,44,M,2,Doutorado,Sem Informação,Baixa,Blue,36,5,3,4,1438.3,0,1438.3,0.602,2100,54,0.588,0.0,0.25,4.5,38.888888888888886,420.0,0.0,Baixíssimo,Forte Queda,0.8677853,Saiu
780055308,Ativo,43,F,3,Graduação,Solteiro(a),Baixíssima,Blue,28,3,1,3,1438.3,0,1438.3,0.83,4482,54,0.636,0.0,0.08333333333333333,4.5,83.0,1494.0,0.0,Baixíssimo,Forte Queda,0.26865903,Médio risco
714252933,Ativo,52,F,2,Graduação,Divorciado(a),Baixíssima,Blue,45,4,2,3,1438.3,0,1438.3,0.744,4737,80,0.818,0.0,0.16666666666666666,6.666666666666667,59.2125,1184.25,0.0,Baixíssimo,Queda,0.00015074726,Baixíssimo risco
713336883,Saiu,61,F,0,Ensino Médio,Solteiro(a),Baixíssima,Blue,36,4,3,4,1760.0,0,1760.0,0.457,2285,46,0.643,0.0,0.25,3.8333333333333335,49.67391304347826,571.25,0.0,Baixíssimo,Forte Queda,0.998606,Saiu
713119308,Ativo,50,F,3,Sem informação,Solteiro(a),Baixíssima,Blue,39,4,4,3,1852.0,0,1852.0,0.801,4339,82,0.783,0.0,0.3333333333333333,6.833333333333333,52.91463414634146,1084.75,0.0,Baixíssimo,Forte Queda,0.00036318233,Baixíssimo risco
710815608,Ativo,43,M,2,Ensino Médio,Casado(a),Média,Blue,25,3,2,3,2049.0,1530,519.0,1.344,4521,70,0.628,0.747,0.16666666666666666,5.833333333333333,64.58571428571429,1507.0,0.746705710102489,Alta,Forte Queda,0.00012578134,Baixíssimo risco
809626983,Saiu,48,F,3,Ensino Médio,Casado(a),Baixíssima,Blue,43,3,3,3,1670.0,0,1670.0,0.707,2790,37,0.321,0.0,0.25,3.0833333333333335,75.4054054054054,930.0,0.0,Baixíssimo,Forte Queda,0.9996363,Saiu
803398983,Ativo,35,F,3,Sem informação,Divorciado(a),Baixíssima,Blue,29,4,2,3,1511.0,864,647.0,0.712,4823,64,0.829,0.572,0.16666666666666666,5.333333333333333,75.359375,1205.75,0.57180675049636,Médio,Queda,0.00018100893,Baixíssimo risco
717568308,Ativo,39,M,1,Sem informação,Solteiro(a),Alta,Blue,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,0.16666666666666666,6.5,55.833333333333336,1088.75,0.0,Baixíssimo,Queda,0.00013003442,Baixíssimo risco
